"PEP_ID";"National_ID";"LON";"LAT";"ALT";"NAME"
3548;91401250;11.25;48.1833;520;"Fürstenfeldbruck"
3549;91401280;11.3667;48.1333;540;"Germering"
3550;91401420;11.2667;48.2167;510;"Maisach"
3553;91411110;11.05;47.6667;860;"Kohlgrub, Bad (Ph)"
3554;91411120;11.1833;47.6;640;"Eschenlohe/Loisach"
3555;91411150;11.1;47.4833;710;"Garmisch-Partenkirchen (Beob.-Stelle 1)"
3557;91411170;11.2833;47.5;870;"Krün (PH)"
3558;91411180;11.2667;47.45;910;"Mittenwald"
3559;91421220;11.3667;48.8167;380;"Gaimersheim (PH)"
3560;91421260;11.4667;48.8167;440;"Hepberg"
3562;91421330;11.6;48.7833;360;"Menning"
3563;91421400;11.2833;48.7833;410;"Ingolstadt-Pettenhofen"
3565;91431150;11.1;47.95;550;"Diessen"
3569;91431300;10.95;47.95;720;"Issing"
3571;91431470;10.9333;48.2;540;"Pittriching"
3573;91431590;10.9667;47.9667;690;"Thaining"
3575;91431640;11.1;48.05;550;"Unterschondorf"
3577;91441140;12.9833;47.8333;420;"Freilassing (PH)"
3578;91441201;12.7167;47.8667;610;"Lauter"
3579;91441250;12.9333;47.95;400;"Laufen/Salzach"
3580;91441280;12.7667;47.9167;540;"Nirnharting"
3581;91441310;12.6333;48;530;"Palling"
3585;91441440;12.7667;48.0667;390;"Tittmoning (PH)"
3586;91451160;11.7333;47.7667;730;"Gmund"
3589;91451240;11.75;47.65;790;"Kreuth"
3591;91451300;11.6833;47.8;760;"Waakirchen-Schaftlach"
3593;91451310;11.8667;47.7333;780;"Schliersee (PH)"
3601;91461540;12.45;48.35;460;"Schönberg, Krs. Mühldorf a. Inn"
3605;91471180;11.5167;48.0333;540;"Grünwald"
3606;91471190;11.7333;48.1167;540;"Haar"
3610;91471340;11.7333;48.0167;580;"Siegertsbrunn"
3611;91481290;11.6167;48.6833;380;"Geisenfeld"
3614;91481590;11.4667;48.6167;400;"Pörnbach (PH)"
3616;91481711;11.4333;48.55;500;"Wolfsberg"
3617;91481870;11.6333;48.6;410;"Wolnzach (PH)"
3618;91491140;12.1167;47.75;510;"Brannenburg"
3619;91491360;12.1833;47.6167;490;"Kiefersfelden"
3622;91491511;12.1833;47.8833;500;"Bamham"
3625;91501140;10.7833;47.7333;750;"Bernbeuren (PH)"
3626;91501190;10.9;47.85;700;"Hohenfurch"
3627;91501200;11.0167;47.8;750;"Hohenpeißenberg (Beob.-Stelle 1)"
3628;91501201;11.0167;47.8;980;"Hohenpeißenberg"
3630;91501260;10.8;47.8333;830;"Sachsenried"
3631;91501280;10.9;47.8167;710;"Schongau"
3632;91511120;11.35;48.45;530;"Alberzell"
3633;91511150;11.3167;48.6333;420;"Brunnen"
3634;91511190;11.4333;48.6333;390;"Freinhausen"
3636;91511331;11.3;48.55;450;"Ried"
3637;91511341;11.2333;48.5333;430;"Habertshausen"
3638;91511390;11.2667;48.5667;410;"Schrobenhausen (Ph)"
3639;91511461;11.4333;48.5833;420;"Lindach"
3640;91521200;11.3;47.95;650;"Feldafing"
3642;91521270;11.1667;48;560;"Herrsching"
3643;91521271;11.15;47.9667;550;"Wartaweil"
3645;91521420;11.3333;48;590;"Starnberg"
3649;91531280;12.75;47.7667;690;"Inzell (PH)"
3651;91531351;12.6167;47.9167;560;"Herbsdorf"
3653;91531371;12.5667;47.85;540;"Marwang"
3654;91531380;12.4833;47.7167;650;"Oberwössen"
3655;91531410;12.4;47.9833;560;"Pittenhart"
3656;91531450;12.65;47.7667;680;"Ruhpolding"
3657;91531460;12.4;47.7167;570;"Schleching (PH)"
3659;91531500;12.65;47.8167;610;"Siegsdorf"
3660;91531541;12.5333;47.9167;560;"Fehling"
3663;91531570;12.55;48.0333;500;"Trostberg"
3668;91541270;12.2833;48.15;450;"Gars a. Inn"
3669;91541520;12.1333;47.9833;480;"Rott a. Inn"
3670;91541521;12.15;47.9667;440;"Unterwöhrn"
3671;91541690;12.2333;48.0667;430;"Wasserburg a. Inn"
3673;91551230;11.2833;47.7333;650;"Habach"
3674;91551270;11.1667;47.7667;610;"Huglfing"
3676;91551281;11.3333;47.7833;600;"Staltach"
3677;91551310;11.2;47.6833;690;"Murnau a. Staffelsee"
3680;91551420;11.0833;47.7167;720;"Schöffau"
3682;91551470;11.15;47.7167;660;"Uffing a. Staffelsee"
3683;91551480;11.15;47.8667;550;"Unterhausen"
3684;91551490;11.15;47.8333;560;"Weilheim i. Oberbayern"
3685;91551510;11.0333;47.8833;700;"Wessobrunn"
3686;91561160;11.4167;47.8333;600;"Beuerberg"
3687;91561321;11.4667;47.9333;640;"Icking/Isartal-Holzen"
3688;91561370;11.3667;47.9;670;"Münsing/Starnberger See"
3689;91561410;11.6833;47.9167;670;"Otterfing (PH)"
3690;91561420;11.65;47.9667;620;"Sauerlach"
3693;92110000;12.9667;48.8333;310;"Deggendorf"
3694;92140000;12.6;48.8833;330;"Straubing (Ost)"
3695;92311120;12.6333;49;340;"Ascha"
3696;92311200;12.8167;49.0167;800;"Sankt Englmar (PH)"
3697;92311231;12.6833;49.0833;630;"Loitzendorf-Streitberg"
3699;92311360;12.6833;48.9667;400;"Mitterfels"
3701;92311501;12.6167;49.0667;530;"Stützenbrunn"
3703;92321300;13.15;48.85;450;"Lalling"
3704;92321440;12.8667;48.7833;320;"Plattling"
3705;92321530;12.8;48.8167;320;"Stephansposching"
3706;92331120;12.5;48.6333;380;"Dingolfing"
3707;92331231;12.5667;48.65;350;"Rosenau"
3709;92341140;12.7667;48.4167;430;"Eggenfelden"
3711;92341180;12.5667;48.4333;440;"Gangkofen"
3712;92341290;12.95;48.5333;360;"Johanniskirchen"
3716;92341620;12.7333;48.5667;440;"Simbach, Markt"
3717;92351150;13.4;48.8667;610;"Grafenau"
3718;92351291;13.4333;48.9333;790;"Guglöd"
3721;92351320;13.4667;48.8667;680;"Schönanger"
3722;92351321;13.4667;48.9333;950;"Neuschönau-Waldhäuser"
3723;92351330;13.3333;48.85;560;"Schönberg/Niederbay."
3727;92361160;13.1833;48.45;440;"Griesbach i. Rottal"
3729;92361220;13.2167;48.4167;340;"Karpfham"
3733;92361310;13.3167;48.4;320;"Pocking"
3734;92361330;13.2333;48.4667;410;"Reutern"
3736;92361460;13.35;48.35;320;"Würding"
3737;92371110;11.85;48.8167;370;"Abensberg"
3738;92371330;11.8667;48.9333;480;"Ihrlerstein"
3739;92371440;11.7667;48.8167;350;"Neustadt a. d. Donau"
3740;92371590;11.85;48.75;390;"Siegenburg"
3741;92371630;12.0167;48.9;380;"Teugn"
3743;92381220;12.9167;49.3;460;"Eschlkam"
3744;92381271;12.7333;49.1333;480;"Kothrettenbach"
3747;92391240;12.9;48.65;380;"Eichendorf/Niederbay.-Hartkirchen"
3748;92391290;12.7;48.6667;390;"Landau a. d. Isar"
3749;92391400;12.75;48.7333;340;"Wallersdorf/Niederbay."
3750;92401210;12.1833;48.5833;390;"Ergolding"
3751;92401380;12.2;48.6167;400;"Mirskofen"
3753;92401700;12.35;48.6333;370;"Wörth a. d. Isar"
3755;92411140;11.75;48.5667;450;"Au i. d. Hallertau"
3756;92411151;11.6833;48.6;450;"Wolnzach-Hüll"
3758;92421180;12.2167;48.7;420;"Ergoldsbach"
3759;92421230;12.3;48.7333;400;"Greilsberg"
3763;92421420;12.25;48.7333;400;"Oberellenbach"
3767;92421521;12.3667;48.7167;460;"Hamelhof"
3769;92431251;13.3667;48.5833;360;"Königschalding"
3773;92431470;13.4333;48.4833;310;"Vornbach"
3775;92441180;13.15;48.3;340;"Ering"
3777;92441270;13.0167;48.4333;360;"Anzenkirchen"
3778;92441280;13.1167;48.3333;380;"Münchham"
3779;92441330;12.9333;48.4333;380;"Pfarrkirchen/Niederbay."
3781;92441440;13;48.4;400;"Triftern"
3782;92451150;13.1;49.0667;690;"Bodenmais (PH)"
3783;92451191;13.2;48.9333;600;"Widdersdorf"
3784;92451200;13.3;48.9833;620;"Frauenau/Bayerischer Wald"
3786;92451330;13.1333;48.9667;560;"Regen"
3791;92461450;11.9667;48.7667;430;"Rohr i. Niederbay."
3792;92461460;12.0333;48.7;450;"Rottenburg a. d. Laaber"
3793;92471240;12.7667;48.85;320;"Irlbach"
3794;92471290;12.5167;48.7667;370;"Leiblfing (PH)"
3795;92471420;12.6;48.9167;320;"Parkstetten"
3797;92481260;12.9833;48.9833;540;"Ruhmannsfelden"
3798;92481300;12.8833;49.0833;430;"Viechtach (PH)"
3800;92491231;12.3167;48.3833;490;"Raffelberg"
3802;92491311;12.5167;48.4833;490;"Radlkofen"
3803;92491312;12.5667;48.4667;480;"Langenkatzbach"
3804;92491460;12.35;48.45;440;"Vilsbiburg (Ph)"
3807;92501370;12.9667;48.7333;320;"Langenisarhofen"
3808;92501450;13.2333;48.55;360;"Ortenburg (PH)"
3809;92501460;13.0167;48.7;310;"Osterhofen/Niederbay."
3810;92501530;13.1833;48.6333;310;"Vilshofen"
3814;92511180;13.6333;48.65;550;"Hauzenberg"
3818;92511351;13.75;48.6;660;"Eckwies"
3824;92521340;13.8167;48.75;720;"Lackenhäuser"
3825;92521350;13.7333;48.85;991;"Bischofsreut"
3826;92521410;13.45;48.7833;550;"Perlesreut (PH)"
3827;92521460;13.5167;48.75;440;"Röhrnbach"
3828;92521480;13.75;48.75;775;"Neureichenau"
3830;92521490;13.5167;48.8667;770;"Freyung-Schönbrunn"
3831;92521550;13.4833;48.7333;450;"Wilhelmsreut"
3832;93110000;11.8667;49.45;370;"Amberg"
3833;93120000;11.4667;49.2833;430;"Neumarkt/Oberpf."
3834;93130000;12.1;49.0167;340;"Regensburg-Stadtgebiet"
3835;93130001;12.0833;49;400;"Regensburg-Kumpfmühl"
3836;93130002;12.1167;49.0333;340;"Regensburg (Ph)"
3837;93140000;12.1167;49.3333;360;"Schwandorf/Bay."
3838;93150000;12.1667;49.6833;400;"Weiden-Stockenhut"
3839;93311161;12.0167;49.4;390;"Freihöls"
3841;93311300;11.8;49.5333;390;"Hahnbach/Oberpf."
3843;93311480;11.95;49.3167;370;"Rieden"
3844;93311490;11.8;49.6167;410;"Schlicht"
3846;93311521;11.75;49.6;460;"Oberweißenbach"
3848;93311610;11.7667;49.4;540;"Ursensollen (PH)"
3849;93311630;11.8167;49.6167;400;"Vilseck"
3851;93311720;11.8;49.3;390;"Hohenburg"
3852;93321150;11.4833;49.0333;370;"Beilngries"
3853;93321160;11.45;49.1167;380;"Berching (PH)"
3857;93331140;12.0333;49.2;360;"Burglengenfeld (PH)"
3858;93331270;11.9667;49.1667;340;"Kallmünz"
3860;93331450;11.9167;49.2667;360;"Schmidmühlen"
3861;93331480;12.0833;49.2167;370;"Teublitz"
3863;93341130;12.6667;49.2167;370;"Cham"
3865;93341170;12.85;49.3167;400;"Furth i. Wald"
3866;93341340;12.7667;49.2167;480;"Runding"
3867;93341420;12.65;49.15;420;"Traitsching (PH)"
3868;93341430;12.6667;49.1833;430;"Vilzing"
3869;93341440;12.6667;49.2667;400;"Waffenbrunn"
3870;93351110;11.6333;49.7;430;"Auerbach/Oberpf."
3873;93351210;11.7333;49.75;470;"Kirchenthumbach"
3874;93351250;11.55;49.6333;400;"Neuhaus a. d. Pegnitz"
3875;93351371;11.65;49.3833;480;"Kastl-Bärnhof"
3876;93361220;11.9;49.8667;460;"Kemnath"
3877;93361340;12.0333;49.95;620;"Pilgramsreuth"
3879;93371280;12.1833;49.45;410;"Nabburg"
3880;93371390;12.15;49.3833;360;"Schwarzenfeld/Oberpf."
3884;93381440;11.45;49.1667;400;"Mühlhausen/Oberpf."
3886;93381570;11.2833;49.3;440;"Pyrbaum (PH)"
3887;93381660;11.4167;49.2667;425;"Stauf"
3890;93391310;12.35;49.35;500;"Neuburg v. Wald-Lengfeld"
3891;93391420;12.3;49.3167;440;"Taxöldern"
3893;93401200;12.05;49.8333;500;"Erbendorf (Ph)"
3895;93401410;12.15;49.5833;390;"Luhe"
3896;93401520;12.0667;49.7333;550;"Parkstein"
3897;93401561;12.1833;49.7167;410;"Hammerharlesberg"
3898;93401661;12.1;49.7667;550;"Döltsch"
3902;93411290;12.4667;49.5167;610;"Pullenried"
3903;93411330;12.55;49.5167;650;"Schönsee"
3905;93411351;12.65;49.5167;690;"Stadlern-Waldhäuser"
3910;93411410;12.4833;49.4333;520;"Winklarn/Oberpf."
3911;93421140;11.8167;49.1;460;"Beratzhausen"
3912;93421210;11.6667;49.15;520;"Dasswang"
3913;93421231;11.9;49.0333;420;"Steinerbrückl"
3914;93421232;11.9167;49.05;450;"Waldetzenberg"
3915;93421321;11.8833;49.05;390;"Hartlmühle"
3916;93421360;11.7833;49.05;500;"Hemau"
3918;93421411;11.7667;49.2167;510;"Oedenthurn"
3921;93421610;11.7167;49.1667;550;"Parsberg"
3922;93421760;11.7333;49.1167;560;"Willenhofen"
3926;93431540;11.9167;49;500;"Nittendorf-Haugenried"
3927;93431620;12.0833;48.9667;400;"Hohengebraching"
3930;93431831;11.9333;49.0167;400;"Nittendorf-Loch"
3934;93431910;12.0167;49.0667;430;"Pettendorf"
3935;93432000;12.1;49.1667;360;"Ponholz"
3936;93432040;12.45;49.0667;570;"Rettenbach"
3937;93432100;12.4333;48.9167;330;"Schönach"
3938;93432160;12.35;48.8833;340;"Sünching"
3939;93432170;12.25;49.0333;325;"Donaustauf-Sulzbach"
3940;93432330;12.2;48.9833;332;"Neutraubling"
3941;93432340;12.2833;49.15;500;"Wulkersdorf"
3945;93441440;11.6167;48.9;400;"Sandersdorf"
3947;93451220;12.4833;49.1;570;"Falkenstein/Oberpf."
3949;93451330;12.5167;49.2167;360;"Mitterdorf"
3950;93451350;12.2667;49.2;350;"Nittenau"
3951;93451440;12.5333;49.2667;450;"Stamsried"
3953;93451491;12.1667;49.2;370;"Hinterberg"
3956;93461200;11.6;49.4667;500;"Fürnried"
3959;93461340;11.6833;49.5333;420;"Röckenricht"
3960;93461360;11.65;49.4167;540;"Schwend"
3962;93471160;12.1;49.8833;530;"Friedenfels"
3963;93471320;12.2833;49.95;550;"Leonberg/Oberpf."
3964;93471360;12.25;49.95;510;"Mitterteich"
3965;93471380;12.45;49.9833;550;"Neualbenreuth (PH)"
3967;93471440;12.3167;49.7833;600;"Plößberg"
3968;93471450;12.4333;49.8833;560;"Großkonreuth"
3970;93471550;12.3333;49.8833;500;"Tirschenreuth (PH)"
3972;93471590;12.3;50;480;"Waldsassen (Klostergarten)"
3973;93471610;12.1833;49.9;550;"Wiesau (PH)"
3974;93471630;12.3833;49.9167;530;"Wondreb"
3975;93481130;12.35;49.5667;470;"Böhmischbruck"
3976;93481131;12.3667;49.5833;490;"Altentreswitz"
3978;93481250;12.2667;49.6333;450;"Kaimling"
3979;93481270;12.3167;49.6667;550;"Lennesrieth"
3980;93481340;12.4333;49.7167;670;"Georgenberg-Neudorf"
3981;93481390;12.2667;49.65;520;"Roggenstein"
3982;93481421;12.4167;49.55;630;"Rükersrieth"
3983;93481430;12.35;49.6167;570;"Vohenstrauß (Ph)"
3984;93491200;12.75;49.3167;420;"Gleißenberg"
3986;93491420;12.5833;49.4333;530;"Tiefenbach"
3987;93491460;12.7167;49.3833;520;"Waldmünchen"
3988;94110000;10.9;49.9;260;"Bamberg (Stadtmitte)"
3989;94120000;11.5667;49.95;340;"Bayreuth"
3990;94120001;11.5667;49.9667;365;"Bayreuth-Wendelhöfen"
3991;94130000;10.9667;50.2667;300;"Coburg"
3992;94140000;11.0667;49.7167;270;"Forchheim/Oberfr."
3993;94150000;11.9167;50.3167;500;"Hof-Neuhof"
3994;94150001;11.8833;50.3167;565;"Hof"
3995;94170000;12.0833;50;530;"Marktredwitz (Ph)"
3997;94190000;12.1333;50.1667;540;"Selb"
3998;94311120;11;49.85;280;"Amlingstadt"
3999;94311170;11.1667;50.05;490;"Bojendorf"
4001;94311210;10.75;49.8333;270;"Burgebrach"
4005;94311410;11.1333;50;500;"Gräfenhäusling"
4007;94311530;11;49.8167;250;"Hirschaid"
4008;94311700;11.0167;49.9167;310;"Litzendorf"
4012;94311920;11;49.9167;290;"Pödeldorf"
4013;94311940;10.7;49.7833;300;"Schlüsselfeld-Reichmannsdorf"
4015;94311980;11;49.8667;290;"Strullendorf-Roßdorf"
4018;94312160;11;49.9667;280;"Straßgiech"
4022;94321110;11.6167;49.9333;380;"Aichig"
4023;94321160;11.6667;50.05;400;"Berneck i. Fichtelgebirge, Bad (PH)"
4024;94321170;11.6167;49.9833;360;"Bindlach"
4027;94321331;11.8333;49.9833;659;"Fichtelberg/Ofr-Hüttstadl (Ph)"
4031;94321590;11.6833;50;460;"Nemmersdorf"
4034;94321770;11.7167;49.9;420;"Seybothenreuth (PH)"
4035;94321791;11.5833;49.9;380;"Destuben"
4037;94321840;11.7833;50;630;"Warmensteinach (PH)"
4039;94331510;10.8;50.3667;340;"Heldritt"
4040;94331670;10.9;50.3167;320;"Meeder"
4044;94331870;11.0333;50.3;350;"Oeslau"
4045;94331900;11.15;50.2667;380;"Plesten"
4046;94332070;11.1333;50.2167;330;"Sonnefeld"
4047;94332130;11.1;50.3333;340;"Thann"
4052;94341220;11.1833;49.7833;290;"Ebermannstadt (PH)"
4053;94341300;11.1667;49.8667;400;"Heiligenstadt i. Oberfr."
4054;94341340;11.2833;49.9333;400;"Hollfeld"
4055;94341370;11.1667;49.95;450;"Königsfeld"
4056;94341571;11.2;49.85;410;"Leidingshof"
4057;94341590;11.2167;49.8167;320;"Wiesenttal-Streitberg"
4059;94351110;11.2833;49.7;520;"Affalterthal"
4060;94351190;11.1;49.6667;345;"Effeltrich"
4063;94361260;10.95;49.6333;300;"Großdechsendorf"
4065;94361370;10.8167;49.7;270;"Höchstadt a. d. Aisch"
4066;94361410;10.7667;49.7;280;"Lonnerstadt"
4067;94361640;10.7167;49.75;290;"Wachenroth"
4068;94361680;10.9;49.7667;310;"Zentbechofen"
4070;94371300;11.85;50.2667;550;"Konradsreuth"
4071;94371360;11.9333;50.2667;480;"Oberkotzau (PH)"
4072;94371451;11.8833;50.3833;570;"Moosanger"
4074;94381340;11.4;50.25;350;"Großvichtach"
4075;94381500;11.3333;50.25;320;"Kronach/Oberfr."
4076;94381510;11.2667;50.2;300;"Küps"
4078;94381560;11.4;50.4833;460;"Ludwigsstadt (PH)"
4079;94381580;11.2;50.25;320;"Mitwitz"
4080;94381640;11.5167;50.3667;590;"Nordhalben"
4081;94381770;11.55;50.2833;550;"Schnaid"
4082;94381860;11.2667;50.45;660;"Tettau"
4083;94381870;11.3833;50.4;610;"Teuschnitz (PH)"
4085;94381940;11.3667;50.2333;320;"Vogtendorf"
4086;94381950;11.4833;50.2667;380;"Wallenfels"
4087;94391110;11.3833;49.9667;450;"Alladorf"
4088;94391120;11.3;50.0333;470;"Azendorf"
4089;94391180;11.4;50.05;335;"Döllnitz"
4091;94391390;11.3833;50.1;300;"Mainleus"
4092;94391391;11.35;50.0833;330;"Wüstenbuchau"
4093;94391400;11.65;50.1;470;"Marktschorgast"
4097;94391591;11.4333;50.05;360;"Rottlersreuth"
4098;94391660;11.6167;50.1167;370;"Wirsberg"
4100;94401190;11.25;50.0167;480;"Fesselsdorf"
4103;94401251;11.1833;50.0833;400;"Siedamsdorf"
4104;94401281;11.0333;50.1667;290;"Schönsreuth"
4106;94401380;11.1167;50.1667;270;"Michelau/Oberfr."
4109;94401520;11.15;50.05;490;"Lichtenfels-Rothmannsthal"
4112;94401640;11.2333;50.0833;320;"Weismain (PH)"
4113;94411190;11.7167;50.2333;620;"Helmbrechts/Oberfr."
4114;94411210;11.7;50.25;620;"Kleinschwarzenbach"
4115;94411280;11.7833;50.2;550;"Münchberg"
4116;94411340;11.7;50.15;550;"Stammbach (PH)"
4117;94421140;11.65;50.35;530;"Bobengrün"
4120;94421230;11.6;50.3667;630;"Geroldsgrün-Langenbach"
4121;94421370;11.7333;50.2833;610;"Schauenstein"
4122;94421380;11.6167;50.2833;670;"Schwarzenbach a. W."
4123;94421400;11.75;50.3167;510;"Selbitz i. Oberfr."
4125;94431140;11.2833;49.7333;500;"Bieberbach"
4126;94431161;11.55;49.7667;440;"Rosenhof"
4127;94431240;11.35;49.7667;440;"Gößweinstein (PH)"
4128;94431250;11.6;49.85;480;"Gottsfeld"
4129;94431390;11.3833;49.7167;580;"Leienfels"
4130;94431500;11.4667;49.6667;460;"Ottenhof"
4132;94431510;11.55;49.7667;420;"Pegnitz"
4135;94441200;11.9667;50.2167;520;"Martinlamitz"
4136;94441320;12.0833;50.2;650;"Schönwald i. Oberfr."
4139;94451301;11.4667;50.1833;430;"Poppenholz"
4140;94451340;11.4333;50.2167;390;"Seibelsdorf"
4141;94451350;11.5;50.1667;350;"Stadtsteinach"
4142;94451431;11.5667;50.2167;580;"Premeusel"
4143;94461190;10.95;50.0667;260;"Ebensfeld"
4144;94461210;10.9;50.1;300;"Eggenbach"
4146;94461320;11;50.0333;320;"Kleukheim"
4148;94461540;11;50.1;280;"Staffelstein"
4149;94461680;10.9333;50.0167;240;"Zapfendorf (PH)"
4150;94471120;12.1833;50.0667;480;"Arzberg"
4151;94471290;11.9667;50.15;590;"Kirchenlamitz"
4152;94471340;12;50.1333;530;"Marktleuthen (Ph)"
4154;94471440;11.9667;50.0333;600;"Wunsiedel-Schönbrunn (Ph)"
4156;94471501;11.95;50.0167;600;"Grötschenreuth"
4157;94471530;11.8833;50.1;620;"Weißenstadt (Ph)"
4158;94471560;12;50.05;540;"Wunsiedel (Ph)"
4159;95110000;10.5833;49.3;420;"Ansbach (Ph)"
4160;95120000;11.1833;48.9;400;"Eichstätt"
4161;95130000;11.0167;49.6;280;"Erlangen (Nord)"
4162;95130001;11;49.5833;280;"Erlangen-Bruck (Ph)"
4166;95160000;10.1833;49.3833;420;"Rothenburg o. d. Tauber"
4167;95170000;11.0167;49.3333;380;"Schwabach (Ph)"
4168;95180000;10.9667;49.0333;420;"Weißenburg-Emetzheim"
4169;95311170;10.8667;49.2833;380;"Schwabach-Bertholdsdorf"
4170;95311320;10.5167;49.4;460;"Flachslanden"
4172;95311400;10.8;49.3333;400;"Heilsbronn"
4173;95311510;10.5167;49.35;410;"Lehrberg"
4175;95311590;10.7833;49.2833;440;"Neuendettelsau (PH)"
4176;95311870;10.6;49.35;400;"Wernsbach"
4177;95311900;10.8333;49.25;380;"Windsbach (Ph)"
4179;95321150;10.4833;49.1333;460;"Burk"
4180;95321200;10.3167;49.0667;440;"Dinkelsbühl"
4182;95321530;10.5667;49.0667;450;"Röckingen"
4183;95321660;10.6;49.0333;420;"Wassertrüdingen"
4184;95331110;11.2167;48.8333;440;"Adelschlag"
4185;95331250;11.45;48.9333;480;"Denkendorf/Oberbay."
4186;95331360;11.35;48.9167;380;"Gungolding"
4189;95341160;11.05;49.6;290;"Buckenhof"
4190;95341180;11.2;49.5833;340;"Eschenau"
4193;95341210;11.1833;49.5667;400;"Großgeschaidt"
4194;95341230;10.95;49.55;310;"Hüttendorf"
4197;95341340;11.0333;49.55;300;"Tennenlohe"
4198;95351230;10.3333;49.1667;450;"Feuchtwangen"
4199;95351251;10.65;49.2;440;"Triesdorf"
4200;95351400;10.6667;49.15;420;"Mörsach"
4201;95351420;10.4667;49.2667;420;"Neunstetten"
4202;95351451;10.1667;49.2;470;"Grimmschwinden"
4205;95361250;10.8;49.5;310;"Langenzenn"
4207;95361390;10.7667;49.4167;320;"Unterschlauersbach"
4208;95361410;10.8833;49.5;290;"Veitsbronn"
4209;95361440;10.9667;49.45;310;"Zirndorf/Mittelfr."
4213;95381140;11.4167;49.5167;340;"Altensittenbach"
4214;95381211;11.5;49.6167;410;"Lungsdorf"
4215;95381300;11.4333;49.5167;340;"Hersbruck (PH)"
4216;95381391;11.4;49.4667;390;"Hallershof"
4218;95391190;11.1667;49.25;360;"Brunnau"
4219;95391210;11.3;49.2167;430;"Ebenried"
4222;95391390;11.1833;49.2;380;"Hilpoltstein/Mittelfr."
4223;95391450;11.1833;49.0167;510;"Kesselberg"
4225;95391640;11.2833;49.2;420;"Freystadt-Mörsdorf"
4226;95391860;11.2167;49.0833;420;"Thalmässing/Mittelfr."
4227;95391890;11.3;49.0833;400;"Untermässing"
4229;95411360;10.7167;49.55;330;"Emskirchen"
4230;95411660;10.6;49.5833;290;"Neustadt a. d. Aisch"
4231;95411881;10.6;49.45;330;"Einersdorf"
4233;95411930;10.7167;49.4833;320;"Wilhermsdorf"
4237;95421291;11.2667;49.3667;380;"Rummelsberg"
4239;95421361;11.4;49.4;450;"Unterrieden"
4240;95431230;10.3333;49.3833;440;"Cadolzhofen"
4241;95431580;10.2667;49.2833;500;"Schillingsfürst/Mittelfr."
4243;95431680;10.15;49.2667;420;"Wettringen/Mittelfr."
4244;95441130;10.4167;49.65;310;"Markt Bibart (Ph)"
4246;95441200;10.3;49.6833;290;"Einersheim"
4248;95441560;10.4667;49.6667;300;"Scheinfeld"
4250;95451310;11.1;49.3667;350;"Kornburg"
4251;95451430;10.95;49.3667;380;"Regelsbach"
4254;95461150;10.4333;49.55;350;"Berolzheim"
4255;95461190;10.2333;49.6333;280;"Bullenheim"
4256;95461200;10.3167;49.45;350;"Burgbernheim (Ph)"
4260;95461680;10.2333;49.55;330;"Uffenheim"
4263;95471420;10.9333;48.9;550;"Langenaltheim"
4264;95471520;10.9833;48.9333;410;"Pappenheim"
4265;95471540;10.9833;49.1167;390;"Pleinfeld"
4266;95471550;11.1167;49.0167;560;"Raitenbuch"
4268;95471630;11;48.9;440;"Solnhofen"
4270;96110000;9.15;49.9833;120;"Aschaffenburg (Ph)"
4272;96130000;10.1667;49.7333;240;"Kitzingen (Ph)"
4273;96140000;10.2333;50.05;220;"Schweinfurt"
4275;96150000;9.93333;49.8;220;"Würzburg"
4276;96150001;9.93333;49.8;200;"Würzburg-Stadt"
4279;96311310;9.31667;50.05;400;"Jakobsthal"
4280;96311411;9.13333;50.0667;170;"Gunzenbach"
4281;96311412;9.15;50.0667;200;"Mömbris-Rappach"
4282;96311420;9.15;50.0833;160;"Mömbris-Niedersteinach"
4283;96311500;9.25;50.0833;200;"Schöllkrippen"
4284;96321150;9.08333;49.9333;140;"Großostheim (PH)"
4285;96321170;9.21667;49.9667;150;"Haibach"
4286;96321190;9.38333;50.0333;280;"Heigenbrücken (PH)"
4287;96321220;9.2;50;150;"Hösbach"
4290;96321330;9.26667;50.0167;200;"Sailauf (PH)"
4291;96321380;9.31667;49.9833;200;"Waldaschaff  (PH)"
4292;96321391;9.38333;49.9;460;"Rohrbrunn"
4293;96331130;10.0833;50.1667;260;"Arnshausen"
4297;96331370;10.2;50.25;240;"Münnerstadt (PH)"
4304;96331500;10.1667;50.1667;310;"Rottershausen"
4305;96331580;10.3167;50.2;320;"Thundorf i. Unterfr."
4306;96341110;10.2167;50.3167;240;"Neustadt a. d. Saale, Bad"
4310;96341420;10.15;50.4167;360;"Unterelsbach"
4317;96351240;9.91667;50.2833;500;"Platz"
4320;96361270;10.7667;50.0833;280;"Ebern-Eichelberg"
4321;96361280;10.7833;50.1167;270;"Eyrichshof"
4322;96361340;10.7667;50.2;310;"Hafenpreppach"
4324;96361420;10.7167;50.05;330;"Kirchlauter"
4325;96361640;10.8333;50.0333;270;"Reckendorf"
4326;96371150;9.58333;50.15;240;"Fellen"
4327;96371160;9.7;50.05;160;"Gemünden a. M."
4329;96371220;9.8;50.0667;240;"Höllrich"
4331;96371260;9.61667;50.2;210;"Mittelsinn"
4332;96371270;9.61667;50.2167;220;"Obersinn"
4333;96371290;9.65;50.1;180;"Rieneck"
4334;96371320;9.73333;50.1;170;"Schonderfeld"
4335;96371340;9.8;50.1;240;"Weickersgrüben"
4336;96381340;10.2333;49.8833;260;"Gaibach"
4340;96381600;10.2833;49.95;220;"Oberspiesheim"
